"","P-value","NA"
"1498",NA,NA
"1499",NA,NA
"1500",NA,NA
"1501",NA,NA
"1502",NA,NA
"1503",NA,NA
"1504",NA,NA
"1505",NA,NA
"1506",NA,NA
"1507",NA,NA
"1508",NA,NA
"1509",NA,NA
"1510",NA,NA
"1511",NA,NA
"1512",NA,NA
"1513",NA,NA
"1514",NA,NA
"1515",NA,NA
"1516",NA,NA
"1517",NA,NA
"1518",NA,NA
"1519",NA,NA
"1520",NA,NA
"1521",NA,NA
"1522",NA,NA
"1523",NA,NA
"1524",NA,NA
"1525",NA,NA
"1526",NA,NA
"1527",NA,NA
"1528",NA,NA
"1529",NA,NA
"1530",NA,NA
"1531",NA,NA
"1532",NA,NA
"1533",NA,NA
"1534",NA,NA
"1535",NA,NA
"1536",NA,NA
"1537",NA,NA
"1538",NA,NA
"1539",NA,NA
"1540",NA,NA
"1541",NA,NA
"1542",NA,NA
"1543",NA,NA
"1544",NA,NA
"1545",NA,NA
"1546",NA,NA
"1547",NA,NA
"1548",NA,NA
"1549",NA,NA
"1550",NA,NA
"1551",NA,NA
"1552",NA,NA
"1553",NA,NA
"1554",NA,NA
"1555",NA,NA
"1556",NA,NA
"1557",NA,NA
"1558",NA,NA
"1559",NA,NA
"1560",NA,NA
"1561",NA,NA
"1562",NA,NA
"1563",NA,NA
"1564",NA,NA
"1565",NA,NA
"1566",NA,NA
"1567",NA,NA
"1568",NA,NA
"1569",NA,NA
"1570",NA,NA
"1571",NA,NA
"1572",NA,NA
"1573",NA,NA
"1574",NA,NA
"1575",NA,NA
"1576",NA,NA
"1577",NA,NA
"1578",NA,NA
"1579",NA,NA
"1580",NA,NA
"1581",NA,NA
"1582",NA,NA
"1583",NA,NA
"1584",NA,NA
"1585",NA,NA
"1586",NA,NA
"1587",NA,NA
"1588",NA,NA
"1589",NA,NA
"1590",NA,NA
"1591",NA,NA
"1592",NA,NA
"1593",NA,NA
"1594",NA,NA
"1595",NA,NA
"1596",NA,NA
"1597",NA,NA
"1598",NA,NA
"1599",NA,NA
"1600",NA,NA
"1601",NA,NA
"1602",NA,NA
"1603",NA,NA
"1604",NA,NA
"1605",NA,NA
"1606",NA,NA
"1607",NA,NA
"1608",NA,NA
"1609",NA,NA
"1610",NA,NA
"1611",NA,NA
"1612",NA,NA
"1613",NA,NA
"1614",NA,NA
"1615",NA,NA
"1616",NA,NA
"1617",NA,NA
"1618",NA,NA
"1619",NA,NA
"1620",NA,NA
"1621",NA,NA
"1622",NA,NA
"1623",NA,NA
"1624",NA,NA
"1625",NA,NA
"1626",NA,NA
"1627",NA,NA
"1628",NA,NA
"1629",NA,NA
"1630",NA,NA
"1631",NA,NA
"1632",NA,NA
"1633",NA,NA
"1634",NA,NA
"1635",NA,NA
"1636",NA,NA
"1637",NA,NA
"1638",NA,NA
"1639",NA,NA
"1640",NA,NA
"1641",NA,NA
"1642",NA,NA
"1643",NA,NA
"1644",NA,NA
"1645",NA,NA
"1646",NA,NA
"1647",NA,NA
"1648",NA,NA
"1649",NA,NA
"1650",NA,NA
"1651",NA,NA
"1652",NA,NA
"1653",NA,NA
"1654",NA,NA
"1655",NA,NA
"1656",NA,NA
"1657",NA,NA
"1658",NA,NA
"1659",NA,NA
"1660",NA,NA
"1661",NA,NA
"1662",NA,NA
"1663",NA,NA
"1664",NA,NA
"1665",NA,NA
"1666",NA,NA
"1667",NA,NA
"1668",NA,NA
"1669",NA,NA
"1670",NA,NA
"1671",NA,NA
"1672",NA,NA
"1673",NA,NA
"1674",NA,NA
"1675",NA,NA
"1676",NA,NA
"1677",NA,NA
"1678",NA,NA
"1679",NA,NA
"1680",NA,NA
"1681",NA,NA
"1682",NA,NA
"1683",NA,NA
"1684",NA,NA
"1685",NA,NA
"1686",NA,NA
"1687",NA,NA
"1688",NA,NA
"1689",NA,NA
"1690",NA,NA
"1691",NA,NA
"1692",NA,NA
"1693",NA,NA
"1694",NA,NA
"1695",NA,NA
"1696",NA,NA
"1697",NA,NA
"1698",NA,NA
"1699",NA,NA
"1700",NA,NA
"1701",NA,NA
"1702",NA,NA
"1703",NA,NA
"1704",NA,NA
"1705",NA,NA
"1706",NA,NA
"1707",NA,NA
"1708",NA,NA
"1709",NA,NA
"1710",NA,NA
"1711",NA,NA
"1712",NA,NA
"1713",NA,NA
"1714",NA,NA
"1715",NA,NA
"1716",NA,NA
"1717",NA,NA
"1718",NA,NA
"1719",NA,NA
"1720",NA,NA
"1721",NA,NA
"1722",NA,NA
"1723",NA,NA
"1724",NA,NA
"1725",NA,NA
"1726",NA,NA
"1727",NA,NA
"1728",NA,NA
"1729",NA,NA
"1730",NA,NA
"1731",NA,NA
"1732",NA,NA
"1733",NA,NA
"1734",NA,NA
"1735",NA,NA
"1736",NA,NA
"1737",NA,NA
"1738",NA,NA
"1739",NA,NA
"1740",NA,NA
"1741",NA,NA
"1742",NA,NA
"1743",NA,NA
"1744",NA,NA
"1745",NA,NA
"1746",NA,NA
"1747",NA,NA
"1748",NA,NA
"1749",NA,NA
"1750",NA,NA
"1751",NA,NA
"1752",NA,NA
"1753",NA,NA
"1754",NA,NA
"1755",NA,NA
"1756",NA,NA
"1757",NA,NA
"1758",NA,NA
"1759",NA,NA
"1760",NA,NA
"1761",NA,NA
"1762",NA,NA
"1763",NA,NA
"1764",NA,NA
"1765",NA,NA
"1766",NA,NA
"1767",NA,NA
"1768",NA,NA
"1769",NA,NA
"1770",NA,NA
"1771",NA,NA
"1772",NA,NA
"1773",NA,NA
"1774",NA,NA
"1775",NA,NA
"1776",NA,NA
"1777",NA,NA
"1778",NA,NA
"1779",NA,NA
"1780",NA,NA
"1781",NA,NA
"1782",NA,NA
"1783",NA,NA
"1784",NA,NA
"1785",NA,NA
"1786",NA,NA
"1787",NA,NA
"1788",NA,NA
"1789",NA,NA
"1790",NA,NA
"1791",NA,NA
"1792",NA,NA
"1793",NA,NA
"1794",NA,NA
"1795",NA,NA
"1796",NA,NA
"1797",NA,NA
"1798",NA,NA
"1799",NA,NA
"1800",NA,NA
"1801",NA,NA
"1802",NA,NA
"1803",NA,NA
"1804",NA,NA
"1805",NA,NA
"1806",NA,NA
"1807",NA,NA
"1808",NA,NA
"1809",NA,NA
"1810",NA,NA
"1811",NA,NA
"1812",NA,NA
"1813",NA,NA
"1814",NA,NA
"1815",NA,NA
"1816",NA,NA
"1817",NA,NA
"1818",NA,NA
"1819",NA,NA
"1820",NA,NA
"1821",NA,NA
"1822",NA,NA
"1823",NA,NA
"1824",NA,NA
"1825",NA,NA
"1826",NA,NA
"1827",NA,NA
"1828",NA,NA
"1829",NA,NA
"1830",NA,NA
"1831",NA,NA
"1832",NA,NA
"1833",NA,NA
"1834",NA,NA
"1835",NA,NA
"1836",NA,NA
"1837",NA,NA
"1838",NA,NA
"1839",NA,NA
"1840",NA,NA
"1841",NA,NA
"1842",NA,NA
"1843",NA,NA
"1844",NA,NA
"1845",NA,NA
"1846",NA,NA
"1847",NA,NA
"1848",NA,NA
"1849",NA,NA
"1850",NA,NA
"1851",NA,NA
"1852",NA,NA
"1853",NA,NA
"1854",NA,NA
"1855",NA,NA
"1856",NA,NA
"1857",NA,NA
"1858",NA,NA
"1859",NA,NA
"1860",NA,NA
"1861",NA,NA
"1862",NA,NA
"1863",NA,NA
"1864",NA,NA
"1865",NA,NA
"1866",NA,NA
"1867",NA,NA
"1868",NA,NA
"1869",NA,NA
"1870",NA,NA
"1871",NA,NA
"1872",NA,NA
"1873",NA,NA
"1874",NA,NA
"1875",NA,NA
"1876",NA,NA
"1877",NA,NA
"1878",NA,NA
"1879",NA,NA
"1880",NA,NA
"1881",NA,NA
"1882",NA,NA
"1883",NA,NA
"1884",NA,NA
"1885",NA,NA
"1886",NA,NA
"1887",NA,NA
"1888",NA,NA
"1889",NA,NA
"1890",NA,NA
"1891",NA,NA
"1892",NA,NA
"1893",NA,NA
"1894",NA,NA
"1895",NA,NA
"1896",NA,NA
"1897",NA,NA
"1898",NA,NA
"1899",NA,NA
"1900",NA,NA
"1901",NA,NA
"1902",NA,NA
"1903",NA,NA
"1904",NA,NA
"1905",NA,NA
"1906",NA,NA
"1907",NA,NA
"1908",NA,NA
"1909",NA,NA
"1910",NA,NA
"1911",NA,NA
"1912",NA,NA
"1913",NA,NA
"1914",NA,NA
"1915",NA,NA
"1916",NA,NA
"1917",NA,NA
"1918",NA,NA
"1919",NA,NA
"1920",NA,NA
"1921",NA,NA
"1922",NA,NA
"1923",NA,NA
"1924",NA,NA
"1925",NA,NA
"1926",NA,NA
"1927",NA,NA
"1928",NA,NA
"1929",NA,NA
"1930",NA,NA
"1931",NA,NA
"1932",NA,NA
"1933",NA,NA
"1934",NA,NA
"1935",NA,NA
"1936",NA,NA
"1937",NA,NA
"1938",NA,NA
"1939",NA,NA
"1940",NA,NA
"1941",NA,NA
"1942",NA,NA
"1943",NA,NA
"1944",NA,NA
"1945",NA,NA
"1946",NA,NA
"1947",NA,NA
"1948",NA,NA
"1949",NA,NA
"1950",NA,NA
"1951",NA,NA
"1952",NA,NA
"1953",NA,NA
"1954",NA,NA
"1955",NA,NA
"1956",NA,NA
"1957",NA,NA
"1958",NA,NA
"1959",NA,NA
"1960",NA,NA
"1961",NA,NA
"1962",NA,NA
"1963",NA,NA
"1964",NA,NA
"1965",NA,NA
"1966",NA,NA
"1967",NA,NA
"1968",NA,NA
"1969",NA,NA
"1970",NA,NA
"1971",NA,NA
"1972",NA,NA
"1973",NA,NA
"1974",NA,NA
"1975",NA,NA
"1976",NA,NA
"1977",NA,NA
"1978",NA,NA
"1979",NA,NA
"1980",NA,NA
"1981",NA,NA
"1982",NA,NA
"1983",NA,NA
"1984",NA,NA
"1985",NA,NA
"1986",NA,NA
"1987",NA,NA
"1988",NA,NA
"1989",NA,NA
"1990",NA,NA
"1991",NA,NA
"1992",NA,NA
"1993",NA,NA
"1994",NA,NA
"1995",NA,NA
"1996",NA,NA
"1997",NA,NA
"1998",NA,NA
"1999",NA,NA
"2000",NA,NA
"2001",NA,NA
"2002",NA,NA
"2003",NA,NA
"2004",NA,NA
"2005",NA,NA
"2006",NA,NA
"2007",NA,NA
"2008",NA,NA
"2009",NA,NA
"2010",NA,NA
"2011",NA,NA
"2012",NA,NA
"2013",NA,NA
"2014",NA,NA
"2015",NA,NA
"2016",NA,NA
"2017",NA,NA
"2018",NA,NA
"2019",NA,NA
"2020",NA,NA
"2021",NA,NA
"2022",NA,NA
"2023",NA,NA
"2024",NA,NA
"2025",NA,NA
"2026",NA,NA
"2027",NA,NA
"2028",NA,NA
"2029",NA,NA
"2030",NA,NA
"2031",NA,NA
"2032",NA,NA
"2033",NA,NA
"2034",NA,NA
"2035",NA,NA
"2036",NA,NA
"2037",NA,NA
"2038",NA,NA
"2039",NA,NA
"2040",NA,NA
"2041",NA,NA
"2042",NA,NA
"2043",NA,NA
"2044",NA,NA
"2045",NA,NA
"2046",NA,NA
"2047",NA,NA
"2048",NA,NA
"2049",NA,NA
"2050",NA,NA
"2051",NA,NA
"2052",NA,NA
"2053",NA,NA
"2054",NA,NA
"2055",NA,NA
"2056",NA,NA
"2057",NA,NA
"2058",NA,NA
"2059",NA,NA
"2060",NA,NA
"2061",NA,NA
"2062",NA,NA
"2063",NA,NA
"2064",NA,NA
"2065",NA,NA
"2066",NA,NA
"2067",NA,NA
"2068",NA,NA
"2069",NA,NA
"2070",NA,NA
"2071",NA,NA
"2072",NA,NA
"2073",NA,NA
"2074",NA,NA
"2075",NA,NA
"2076",NA,NA
"2077",NA,NA
"2078",NA,NA
"2079",NA,NA
"2080",NA,NA
"2081",NA,NA
"2082",NA,NA
"2083",NA,NA
"2084",NA,NA
"2085",NA,NA
"2086",NA,NA
"2087",NA,NA
"2088",NA,NA
"2089",NA,NA
"2090",NA,NA
"2091",NA,NA
"2092",NA,NA
"2093",NA,NA
"2094",NA,NA
"2095",NA,NA
"2096",NA,NA
"2097",NA,NA
"2098",NA,NA
"2099",NA,NA
"2100",NA,NA
"2101",NA,NA
"2102",NA,NA
"2103",NA,NA
"2104",NA,NA
"2105",NA,NA
"2106",NA,NA
"2107",NA,NA
"2108",NA,NA
"2109",NA,NA
"2110",NA,NA
"2111",NA,NA
"2112",NA,NA
"2113",NA,NA
"2114",NA,NA
"2115",NA,NA
"2116",NA,NA
"2117",NA,NA
"2118",NA,NA
"2119",NA,NA
"2120",NA,NA
"2121",NA,NA
"2122",NA,NA
"2123",NA,NA
"2124",NA,NA
"2125",NA,NA
"2126",NA,NA
"2127",NA,NA
"2128",NA,NA
"2129",NA,NA
"2130",NA,NA
"2131",NA,NA
"2132",NA,NA
"2133",NA,NA
"2134",NA,NA
"2135",NA,NA
"2136",NA,NA
"2137",NA,NA
"2138",NA,NA
"2139",NA,NA
"2140",NA,NA
"2141",NA,NA
"2142",NA,NA
"2143",NA,NA
"2144",NA,NA
"2145",NA,NA
"2146",NA,NA
"2147",NA,NA
"2148",NA,NA
"2149",NA,NA
"2150",NA,NA
"2151",NA,NA
"2152",NA,NA
"2153",NA,NA
"2154",NA,NA
"2155",NA,NA
"2156",NA,NA
"2157",NA,NA
"2158",NA,NA
"2159",NA,NA
"2160",NA,NA
"2161",NA,NA
"2162",NA,NA
"2163",NA,NA
"2164",NA,NA
"2165",NA,NA
"2166",NA,NA
"2167",NA,NA
"2168",NA,NA
"2169",NA,NA
"2170",NA,NA
"2171",NA,NA
"2172",NA,NA
"2173",NA,NA
"2174",NA,NA
"2175",NA,NA
"2176",NA,NA
"2177",NA,NA
"2178",NA,NA
"2179",NA,NA
"2180",NA,NA
"2181",NA,NA
"2182",NA,NA
"2183",NA,NA
"2184",NA,NA
"2185",NA,NA
"2186",NA,NA
"2187",NA,NA
"2188",NA,NA
"2189",NA,NA
"2190",NA,NA
"2191",NA,NA
"2192",NA,NA
"2193",NA,NA
"2194",NA,NA
"2195",NA,NA
"2196",NA,NA
"2197",NA,NA
"2198",NA,NA
"2199",NA,NA
"2200",NA,NA
"2201",NA,NA
"2202",NA,NA
"2203",NA,NA
"2204",NA,NA
"2205",NA,NA
"2206",NA,NA
"2207",NA,NA
"2208",NA,NA
"2209",NA,NA
"2210",NA,NA
"2211",NA,NA
"2212",NA,NA
"2213",NA,NA
"2214",NA,NA
"2215",NA,NA
"2216",NA,NA
"2217",NA,NA
"2218",NA,NA
"2219",NA,NA
"2220",NA,NA
"2221",NA,NA
"2222",NA,NA
"2223",NA,NA
"2224",NA,NA
"2225",NA,NA
"2226",NA,NA
"2227",NA,NA
"2228",NA,NA
"2229",NA,NA
"2230",NA,NA
"2231",NA,NA
"2232",NA,NA
"2233",NA,NA
"2234",NA,NA
"2235",NA,NA
"2236",NA,NA
"2237",NA,NA
"2238",NA,NA
"2239",NA,NA
"2240",NA,NA
"2241",NA,NA
"2242",NA,NA
"2243",NA,NA
"2244",NA,NA
"2245",NA,NA
"2246",NA,NA
"2247",NA,NA
"2248",NA,NA
"2249",NA,NA
"2250",NA,NA
"2251",NA,NA
"2252",NA,NA
"2253",NA,NA
"2254",NA,NA
"2255",NA,NA
"2256",NA,NA
"2257",NA,NA
"2258",NA,NA
"2259",NA,NA
"2260",NA,NA
"2261",NA,NA
"2262",NA,NA
"2263",NA,NA
"2264",NA,NA
"2265",NA,NA
"2266",NA,NA
"2267",NA,NA
"2268",NA,NA
"2269",NA,NA
"2270",NA,NA
"2271",NA,NA
"2272",NA,NA
"2273",NA,NA
"2274",NA,NA
"2275",NA,NA
"2276",NA,NA
"2277",NA,NA
"2278",NA,NA
"2279",NA,NA
"2280",NA,NA
"2281",NA,NA
"2282",NA,NA
"2283",NA,NA
"2284",NA,NA
"2285",NA,NA
"2286",NA,NA
"2287",NA,NA
"2288",NA,NA
"2289",NA,NA
"2290",NA,NA
"2291",NA,NA
"2292",NA,NA
"2293",NA,NA
"2294",NA,NA
"2295",NA,NA
"2296",NA,NA
"2297",NA,NA
"2298",NA,NA
"2299",NA,NA
"2300",NA,NA
"2301",NA,NA
"2302",NA,NA
"2303",NA,NA
"2304",NA,NA
"2305",NA,NA
"2306",NA,NA
"2307",NA,NA
"2308",NA,NA
"2309",NA,NA
"2310",NA,NA
"2311",NA,NA
"2312",NA,NA
"2313",NA,NA
"2314",NA,NA
"2315",NA,NA
"2316",NA,NA
"2317",NA,NA
"2318",NA,NA
"2319",NA,NA
"2320",NA,NA
"2321",NA,NA
"2322",NA,NA
"2323",NA,NA
"2324",NA,NA
"2325",NA,NA
"2326",NA,NA
"2327",NA,NA
"2328",NA,NA
"2329",NA,NA
"2330",NA,NA
"2331",NA,NA
"2332",NA,NA
"2333",NA,NA
"2334",NA,NA
"2335",NA,NA
"2336",NA,NA
"2337",NA,NA
"2338",NA,NA
"2339",NA,NA
"2340",NA,NA
"2341",NA,NA
"2342",NA,NA
"2343",NA,NA
"2344",NA,NA
"2345",NA,NA
"2346",NA,NA
"2347",NA,NA
"2348",NA,NA
"2349",NA,NA
"2350",NA,NA
"2351",NA,NA
"2352",NA,NA
"2353",NA,NA
"2354",NA,NA
"2355",NA,NA
"2356",NA,NA
"2357",NA,NA
"2358",NA,NA
"2359",NA,NA
"2360",NA,NA
"2361",NA,NA
"2362",NA,NA
"2363",NA,NA
"2364",NA,NA
"2365",NA,NA
"2366",NA,NA
"2367",NA,NA
"2368",NA,NA
"2369",NA,NA
"2370",NA,NA
"2371",NA,NA
"2372",NA,NA
"2373",NA,NA
"2374",NA,NA
"2375",NA,NA
"2376",NA,NA
"2377",NA,NA
"2378",NA,NA
"2379",NA,NA
"2380",NA,NA
"2381",NA,NA
"2382",NA,NA
"2383",NA,NA
"2384",NA,NA
"2385",NA,NA
"2386",NA,NA
"2387",NA,NA
"2388",NA,NA
"2389",NA,NA
"2390",NA,NA
"2391",NA,NA
"2392",NA,NA
"2393",NA,NA
"2394",NA,NA
"2395",NA,NA
"2396",NA,NA
"2397",NA,NA
"2398",NA,NA
"2399",NA,NA
"2400",NA,NA
"2401",NA,NA
"2402",NA,NA
"2403",NA,NA
"2404",NA,NA
"2405",NA,NA
"2406",NA,NA
"2407",NA,NA
"2408",NA,NA
"2409",NA,NA
"2410",NA,NA
"2411",NA,NA
"2412",NA,NA
"2413",NA,NA
"2414",NA,NA
"2415",NA,NA
"2416",NA,NA
"2417",NA,NA
"2418",NA,NA
"2419",NA,NA
"2420",NA,NA
"2421",NA,NA
"2422",NA,NA
"2423",NA,NA
"2424",NA,NA
"2425",NA,NA
"2426",NA,NA
"2427",NA,NA
"2428",NA,NA
"2429",NA,NA
"2430",NA,NA
"2431",NA,NA
"2432",NA,NA
"2433",NA,NA
"2434",NA,NA
"2435",NA,NA
"2436",NA,NA
"2437",NA,NA
"2438",NA,NA
"2439",NA,NA
"2440",NA,NA
"2441",NA,NA
"2442",NA,NA
"2443",NA,NA
"2444",NA,NA
"2445",NA,NA
"2446",NA,NA
"2447",NA,NA
"2448",NA,NA
"2449",NA,NA
"2450",NA,NA
"2451",NA,NA
"2452",NA,NA
"2453",NA,NA
"2454",NA,NA
"2455",NA,NA
"2456",NA,NA
"2457",NA,NA
"2458",NA,NA
"2459",NA,NA
"2460",NA,NA
"2461",NA,NA
"2462",NA,NA
"2463",NA,NA
"2464",NA,NA
"2465",NA,NA
"2466",NA,NA
"2467",NA,NA
"2468",NA,NA
"2469",NA,NA
"2470",NA,NA
"2471",NA,NA
"2472",NA,NA
"2473",NA,NA
"2474",NA,NA
"2475",NA,NA
"2476",NA,NA
"2477",NA,NA
"2478",NA,NA
"2479",NA,NA
"2480",NA,NA
"2481",NA,NA
"2482",NA,NA
"2483",NA,NA
"2484",NA,NA
"2485",NA,NA
"2486",NA,NA
"2487",NA,NA
"2488",NA,NA
"2489",NA,NA
"2490",NA,NA
"2491",NA,NA
"2492",NA,NA
"2493",NA,NA
"2494",NA,NA
"2495",NA,NA
"2496",NA,NA
"2497",NA,NA
"2498",NA,NA
"2499",NA,NA
"2500",NA,NA
"2501",NA,NA
"2502",NA,NA
"2503",NA,NA
"2504",NA,NA
"2505",NA,NA
"2506",NA,NA
"2507",NA,NA
"2508",NA,NA
"2509",NA,NA
"2510",NA,NA
"2511",NA,NA
"2512",NA,NA
"2513",NA,NA
"2514",NA,NA
"2515",NA,NA
"2516",NA,NA
"2517",NA,NA
"2518",NA,NA
"2519",NA,NA
"2520",NA,NA
"2521",NA,NA
"2522",NA,NA
"2523",NA,NA
"2524",NA,NA
"2525",NA,NA
"2526",NA,NA
"2527",NA,NA
"2528",NA,NA
"2529",NA,NA
"2530",NA,NA
"2531",NA,NA
"2532",NA,NA
"2533",NA,NA
"2534",NA,NA
"2535",NA,NA
"2536",NA,NA
"2537",NA,NA
"2538",NA,NA
"2539",NA,NA
"2540",NA,NA
"2541",NA,NA
"2542",NA,NA
"2543",NA,NA
"2544",NA,NA
"2545",NA,NA
"2546",NA,NA
"2547",NA,NA
"2548",NA,NA
"2549",NA,NA
"2550",NA,NA
"2551",NA,NA
"2552",NA,NA
"2553",NA,NA
"2554",NA,NA
"2555",NA,NA
"2556",NA,NA
"2557",NA,NA
"2558",NA,NA
"2559",NA,NA
"2560",NA,NA
"2561",NA,NA
"2562",NA,NA
"2563",NA,NA
"2564",NA,NA
"2565",NA,NA
"2566",NA,NA
"2567",NA,NA
"2568",NA,NA
"2569",NA,NA
"2570",NA,NA
"2571",NA,NA
"2572",NA,NA
"2573",NA,NA
"2574",NA,NA
"2575",NA,NA
"2576",NA,NA
"2577",NA,NA
"2578",NA,NA
"2579",NA,NA
"2580",NA,NA
"2581",NA,NA
"2582",NA,NA
"2583",NA,NA
"2584",NA,NA
"2585",NA,NA
"2586",NA,NA
"2587",NA,NA
"2588",NA,NA
"2589",NA,NA
"2590",NA,NA
"2591",NA,NA
"2592",NA,NA
"2593",NA,NA
"2594",NA,NA
"2595",NA,NA
"2596",NA,NA
"2597",NA,NA
"2598",NA,NA
"2599",NA,NA
"2600",NA,NA
"2601",NA,NA
"2602",NA,NA
"2603",NA,NA
"2604",NA,NA
"2605",NA,NA
"2606",NA,NA
"2607",NA,NA
"2608",NA,NA
"2609",NA,NA
"2610",NA,NA
"2611",NA,NA
"2612",NA,NA
"2613",NA,NA
"2614",NA,NA
"2615",NA,NA
"2616",NA,NA
"2617",NA,NA
"2618",NA,NA
"2619",NA,NA
"2620",NA,NA
"2621",NA,NA
"2622",NA,NA
"2623",NA,NA
"2624",NA,NA
"2625",NA,NA
"2626",NA,NA
"2627",NA,NA
"2628",NA,NA
"2629",NA,NA
"2630",NA,NA
"2631",NA,NA
"2632",NA,NA
"2633",NA,NA
"2634",NA,NA
"2635",NA,NA
"2636",NA,NA
"2637",NA,NA
"2638",NA,NA
"2639",NA,NA
"2640",NA,NA
"2641",NA,NA
"2642",NA,NA
"2643",NA,NA
"2644",NA,NA
"2645",NA,NA
"2646",NA,NA
"2647",NA,NA
"2648",NA,NA
"2649",NA,NA
"2650",NA,NA
"2651",NA,NA
"2652",NA,NA
"2653",NA,NA
"2654",NA,NA
"2655",NA,NA
"2656",NA,NA
"2657",NA,NA
"2658",NA,NA
"2659",NA,NA
"2660",NA,NA
"2661",NA,NA
"2662",NA,NA
"2663",NA,NA
"2664",NA,NA
"2665",NA,NA
"2666",NA,NA
"2667",NA,NA
"2668",NA,NA
"2669",NA,NA
"2670",NA,NA
"2671",NA,NA
"2672",NA,NA
"2673",NA,NA
"2674",NA,NA
"2675",NA,NA
"2676",NA,NA
"2677",NA,NA
"2678",NA,NA
"2679",NA,NA
"2680",NA,NA
"2681",NA,NA
"2682",NA,NA
"2683",NA,NA
"2684",NA,NA
"2685",NA,NA
"2686",NA,NA
"2687",NA,NA
"2688",NA,NA
"2689",NA,NA
"2690",NA,NA
"2691",NA,NA
"2692",NA,NA
"2693",NA,NA
"2694",NA,NA
"2695",NA,NA
"2696",NA,NA
"2697",NA,NA
"2698",NA,NA
"2699",NA,NA
"2700",NA,NA
"2701",NA,NA
"2702",NA,NA
"2703",NA,NA
"2704",NA,NA
"2705",NA,NA
"2706",NA,NA
"2707",NA,NA
"2708",NA,NA
"2709",NA,NA
"2710",NA,NA
"2711",NA,NA
"2712",NA,NA
"2713",NA,NA
"2714",NA,NA
"2715",NA,NA
"2716",NA,NA
"2717",NA,NA
"2718",NA,NA
"2719",NA,NA
"2720",NA,NA
"2721",NA,NA
"2722",NA,NA
"2723",NA,NA
"2724",NA,NA
"2725",NA,NA
"2726",NA,NA
"2727",NA,NA
"2728",NA,NA
"2729",NA,NA
"2730",NA,NA
"2731",NA,NA
"2732",NA,NA
"2733",NA,NA
"2734",NA,NA
"2735",NA,NA
"2736",NA,NA
"2737",NA,NA
"2738",NA,NA
"2739",NA,NA
"2740",NA,NA
"2741",NA,NA
"2742",NA,NA
"2743",NA,NA
"2744",NA,NA
"2745",NA,NA
"2746",NA,NA
"2747",NA,NA
"2748",NA,NA
"2749",NA,NA
"2750",NA,NA
"2751",NA,NA
"2752",NA,NA
"2753",NA,NA
"2754",NA,NA
"2755",NA,NA
"2756",NA,NA
"2757",NA,NA
"2758",NA,NA
"2759",NA,NA
"2760",NA,NA
"2761",NA,NA
"2762",NA,NA
"2763",NA,NA
"2764",NA,NA
"2765",NA,NA
"2766",NA,NA
"2767",NA,NA
"2768",NA,NA
"2769",NA,NA
"2770",NA,NA
"2771",NA,NA
"2772",NA,NA
"2773",NA,NA
"2774",NA,NA
"2775",NA,NA
"2776",NA,NA
"2777",NA,NA
"2778",NA,NA
"2779",NA,NA
"2780",NA,NA
"2781",NA,NA
"2782",NA,NA
"2783",NA,NA
"2784",NA,NA
"2785",NA,NA
"2786",NA,NA
"2787",NA,NA
"2788",NA,NA
"2789",NA,NA
"2790",NA,NA
"2791",NA,NA
"2792",NA,NA
"2793",NA,NA
"2794",NA,NA
"2795",NA,NA
"2796",NA,NA
"2797",NA,NA
"2798",NA,NA
"2799",NA,NA
"2800",NA,NA
"2801",NA,NA
"2802",NA,NA
"2803",NA,NA
"2804",NA,NA
"2805",NA,NA
"2806",NA,NA
"2807",NA,NA
"2808",NA,NA
"2809",NA,NA
"2810",NA,NA
"2811",NA,NA
"2812",NA,NA
"2813",NA,NA
"2814",NA,NA
"2815",NA,NA
"2816",NA,NA
"2817",NA,NA
"2818",NA,NA
"2819",NA,NA
"2820",NA,NA
"2821",NA,NA
"2822",NA,NA
"2823",NA,NA
"2824",NA,NA
"2825",NA,NA
"2826",NA,NA
"2827",NA,NA
"2828",NA,NA
"2829",NA,NA
"2830",NA,NA
"2831",NA,NA
"2832",NA,NA
"2833",NA,NA
"2834",NA,NA
"2835",NA,NA
"2836",NA,NA
"2837",NA,NA
"2838",NA,NA
"2839",NA,NA
"2840",NA,NA
"2841",NA,NA
"2842",NA,NA
"2843",NA,NA
"2844",NA,NA
"2845",NA,NA
"2846",NA,NA
"2847",NA,NA
"2848",NA,NA
"2849",NA,NA
"2850",NA,NA
"2851",NA,NA
"2852",NA,NA
"2853",NA,NA
"2854",NA,NA
"2855",NA,NA
"2856",NA,NA
"2857",NA,NA
"2858",NA,NA
"2859",NA,NA
"2860",NA,NA
"2861",NA,NA
"2862",NA,NA
"2863",NA,NA
"2864",NA,NA
"2865",NA,NA
"2866",NA,NA
"2867",NA,NA
"2868",NA,NA
"2869",NA,NA
"2870",NA,NA
"2871",NA,NA
"2872",NA,NA
"2873",NA,NA
"2874",NA,NA
"2875",NA,NA
"2876",NA,NA
"2877",NA,NA
"2878",NA,NA
"2879",NA,NA
"2880",NA,NA
"2881",NA,NA
"2882",NA,NA
"2883",NA,NA
"2884",NA,NA
"2885",NA,NA
"2886",NA,NA
"2887",NA,NA
"2888",NA,NA
"2889",NA,NA
"2890",NA,NA
"2891",NA,NA
"2892",NA,NA
"2893",NA,NA
"2894",NA,NA
"2895",NA,NA
"2896",NA,NA
